Date,Open,High,Low,Close,Volume,Ticker
2020-05-11,1.4020,1.4063,1.3972,1.4018,0,USDCAD
2020-05-10,1.3926,1.4042,1.3900,1.3924,0,USDCAD
2020-05-07,1.3971,1.3976,1.3909,1.3970,0,USDCAD
2020-05-06,1.4158,1.4161,1.3967,1.4163,0,USDCAD
2020-05-05,1.4042,1.4156,1.4023,1.4042,0,USDCAD
2020-05-04,1.4082,1.4094,1.4010,1.4084,0,USDCAD
2020-05-03,1.4134,1.4151,1.4051,1.4135,0,USDCAD
2020-04-30,1.3952,1.4107,1.3952,1.3953,0,USDCAD
2020-04-29,1.3876,1.3917,1.3852,1.3874,0,USDCAD
2020-04-28,1.3983,1.3985,1.3914,1.3983,0,USDCAD
2020-04-27,1.4035,1.4069,1.3937,1.4036,0,USDCAD
2020-04-26,1.4109,1.4112,1.4039,1.4108,0,USDCAD
2020-04-23,1.4065,1.4114,1.4023,1.4065,0,USDCAD
2020-04-22,1.4185,1.4198,1.4005,1.4184,0,USDCAD
2020-04-21,1.4188,1.4236,1.4116,1.4189,0,USDCAD
2020-04-20,1.4127,1.4263,1.4113,1.4129,0,USDCAD
2020-04-19,1.4049,1.4132,1.4037,1.4048,0,USDCAD
2020-04-16,1.4037,1.4116,1.4005,1.4039,0,USDCAD
2020-04-15,1.4118,1.4152,1.4064,1.4119,0,USDCAD
2020-04-14,1.3882,1.4123,1.3882,1.3881,0,USDCAD
2020-04-13,1.3881,1.3925,1.3863,1.3873,0,USDCAD
2020-04-12,1.3964,1.3987,1.3925,1.3968,0,USDCAD
2020-04-09,1.3986,1.4008,1.3938,1.3986,0,USDCAD
2020-04-08,1.4006,1.4074,1.3933,1.4004,0,USDCAD
2020-04-07,1.4013,1.4080,1.3991,1.4014,0,USDCAD
2020-04-06,1.4110,1.4123,1.3946,1.4112,0,USDCAD
2020-04-05,1.4253,1.4255,1.4087,1.4252,0,USDCAD
2020-04-02,1.4133,1.4224,1.4099,1.4129,0,USDCAD
2020-04-01,1.4150,1.4290,1.4084,1.4151,0,USDCAD
2020-03-31,1.4077,1.4271,1.4066,1.4078,0,USDCAD
2020-03-30,1.4182,1.4346,1.4095,1.4179,0,USDCAD
2020-03-29,1.4052,1.4183,1.4012,1.4047,0,USDCAD
2020-03-26,1.4044,1.4149,1.3991,1.4037,0,USDCAD
2020-03-25,1.4220,1.4275,1.4012,1.4217,0,USDCAD
2020-03-24,1.4438,1.4459,1.4299,1.4439,0,USDCAD
2020-03-23,1.4478,1.4531,1.4375,1.4477,0,USDCAD
2020-03-22,1.4465,1.4542,1.4341,1.4459,0,USDCAD
2020-03-19,1.4492,1.4528,1.4150,1.4498,0,USDCAD
2020-03-18,1.4475,1.4667,1.4422,1.4445,0,USDCAD
2020-03-17,1.4240,1.4556,1.4166,1.4239,0,USDCAD
2020-03-16,1.4010,1.4186,1.3961,1.4011,0,USDCAD
2020-03-15,1.3788,1.3985,1.3788,1.3798,0,USDCAD
2020-03-12,1.3941,1.3994,1.3782,1.3943,0,USDCAD
2020-03-11,1.3771,1.3873,1.3752,1.3773,0,USDCAD
2020-03-10,1.3730,1.3761,1.3682,1.3732,0,USDCAD
2020-03-09,1.3659,1.3795,1.3610,1.3658,0,USDCAD
2020-03-08,1.3620,1.3756,1.3520,1.3622,0,USDCAD
2020-03-05,1.3391,1.3438,1.3380,1.3394,0,USDCAD
2020-03-04,1.3387,1.3432,1.3385,1.3385,0,USDCAD
2020-03-03,1.3376,1.3431,1.3330,1.3378,0,USDCAD
2020-03-02,1.3325,1.3379,1.3321,1.3325,0,USDCAD
2020-03-01,1.3405,1.3413,1.3315,1.3407,0,USDCAD
2020-02-27,1.3387,1.3462,1.3386,1.3386,0,USDCAD
2020-02-26,1.3344,1.3373,1.3317,1.3345,0,USDCAD
2020-02-25,1.3281,1.3321,1.3272,1.3279,0,USDCAD
2020-02-24,1.3288,1.3305,1.3271,1.3287,0,USDCAD
2020-02-23,1.3253,1.3307,1.3246,1.3253,0,USDCAD
2020-02-20,1.3260,1.3268,1.3212,1.3260,0,USDCAD
2020-02-19,1.3222,1.3268,1.3211,1.3220,0,USDCAD
2020-02-18,1.3253,1.3255,1.3215,1.3254,0,USDCAD
2020-02-17,1.3237,1.3277,1.3234,1.3235,0,USDCAD
2020-02-16,1.3245,1.3249,1.3223,1.3245,0,USDCAD
2020-02-13,1.3264,1.3268,1.3235,1.3264,0,USDCAD
2020-02-12,1.3257,1.3271,1.3239,1.3256,0,USDCAD
2020-02-11,1.3290,1.3295,1.3243,1.3290,0,USDCAD
2020-02-10,1.3317,1.3319,1.3276,1.3317,0,USDCAD
2020-02-09,1.3312,1.3328,1.3287,1.3310,0,USDCAD
2020-02-06,1.3286,1.3318,1.3281,1.3284,0,USDCAD
2020-02-05,1.3286,1.3309,1.3268,1.3284,0,USDCAD
2020-02-04,1.3283,1.3302,1.3263,1.3282,0,USDCAD
2020-02-03,1.3295,1.3301,1.3262,1.3294,0,USDCAD
2020-02-02,1.3241,1.3303,1.3230,1.3240,0,USDCAD
2020-01-30,1.3209,1.3244,1.3195,1.3211,0,USDCAD
2020-01-29,1.3196,1.3226,1.3196,1.3197,0,USDCAD
2020-01-28,1.3164,1.3207,1.3156,1.3164,0,USDCAD
2020-01-27,1.3188,1.3205,1.3170,1.3188,0,USDCAD
2020-01-26,1.3161,1.3199,1.3146,1.3159,0,USDCAD
2020-01-23,1.3127,1.3150,1.3121,1.3127,0,USDCAD
2020-01-22,1.3142,1.3171,1.3142,1.3139,0,USDCAD
2020-01-21,1.3074,1.3138,1.3037,1.3074,0,USDCAD
2020-01-20,1.3045,1.3077,1.3042,1.3045,0,USDCAD
2020-01-19,1.3063,1.3072,1.3050,1.3064,0,USDCAD
2020-01-16,1.3040,1.3075,1.3033,1.3039,0,USDCAD
2020-01-15,1.3038,1.3055,1.3031,1.3038,0,USDCAD
2020-01-14,1.3065,1.3077,1.3038,1.3066,0,USDCAD
2020-01-13,1.3056,1.3078,1.3047,1.3056,0,USDCAD
2020-01-12,1.3067,1.3068,1.3032,1.3065,0,USDCAD
2020-01-09,1.3062,1.3075,1.3030,1.3062,0,USDCAD
2020-01-08,1.3035,1.3104,1.3025,1.3037,0,USDCAD
2020-01-07,1.3001,1.3043,1.2976,1.3003,0,USDCAD
2020-01-06,1.2964,1.3029,1.2957,1.2964,0,USDCAD
2020-01-05,1.2987,1.2989,1.2963,1.2987,0,USDCAD
2020-01-02,1.2984,1.3004,1.2961,1.2983,0,USDCAD
2020-01-01,1.2975,1.3007,1.2969,1.2973,0,USDCAD
2019-12-31,1.3002,1.3011,1.2919,1.3002,0,USDCAD
2019-12-30,1.3058,1.3061,1.2953,1.3061,0,USDCAD
2019-12-29,1.3074,1.3084,1.3053,1.3073,0,USDCAD
2019-12-26,1.3110,1.3119,1.3072,1.3108,0,USDCAD
2019-12-25,1.3153,1.3158,1.3112,1.3155,0,USDCAD
2019-12-24,1.3166,1.3181,1.3150,1.3164,0,USDCAD
2019-12-23,1.3147,1.3167,1.3145,1.3148,0,USDCAD
2019-12-22,1.3145,1.3176,1.3143,1.3146,0,USDCAD
2019-12-19,1.3121,1.3180,1.3121,1.3123,0,USDCAD
2019-12-18,1.3114,1.3136,1.3109,1.3114,0,USDCAD
2019-12-17,1.3161,1.3175,1.3103,1.3159,0,USDCAD
2019-12-16,1.3163,1.3185,1.3146,1.3163,0,USDCAD
2019-12-15,1.3185,1.3185,1.3113,1.3183,0,USDCAD
2019-12-12,1.3152,1.3204,1.3152,1.3153,0,USDCAD
2019-12-11,1.3172,1.3192,1.3160,1.3173,0,USDCAD
2019-12-10,1.3232,1.3239,1.3199,1.3231,0,USDCAD
2019-12-09,1.3238,1.3249,1.3222,1.3237,0,USDCAD
2019-12-08,1.3252,1.3265,1.3223,1.3250,0,USDCAD
2019-12-05,1.3176,1.3269,1.3170,1.3176,0,USDCAD
2019-12-04,1.3192,1.3192,1.3156,1.3193,0,USDCAD
2019-12-03,1.3290,1.3297,1.3209,1.3292,0,USDCAD
2019-12-02,1.3306,1.3320,1.3282,1.3303,0,USDCAD
2019-12-01,1.3285,1.3305,1.3275,1.3284,0,USDCAD
2019-11-28,1.3278,1.3313,1.3276,1.3280,0,USDCAD
2019-11-27,1.3285,1.3298,1.3280,1.3286,0,USDCAD
2019-11-26,1.3270,1.3289,1.3259,1.3269,0,USDCAD
2019-11-25,1.3304,1.3316,1.3283,1.3303,0,USDCAD
2019-11-24,1.3296,1.3317,1.3283,1.3296,0,USDCAD
2019-11-21,1.3281,1.3297,1.3254,1.3278,0,USDCAD
2019-11-20,1.3303,1.3324,1.3270,1.3302,0,USDCAD
2019-11-19,1.3271,1.3319,1.3268,1.3271,0,USDCAD
2019-11-18,1.3207,1.3233,1.3191,1.3207,0,USDCAD
2019-11-17,1.3224,1.3235,1.3205,1.3222,0,USDCAD
2019-11-14,1.3249,1.3252,1.3218,1.3250,0,USDCAD
2019-11-13,1.3253,1.3270,1.3245,1.3252,0,USDCAD
2019-11-12,1.3236,1.3267,1.3231,1.3237,0,USDCAD
2019-11-11,1.3235,1.3257,1.3218,1.3232,0,USDCAD
2019-11-10,1.3226,1.3234,1.3213,1.3225,0,USDCAD
2019-11-07,1.3217,1.3236,1.3213,1.3227,0,USDCAD
2019-11-06,1.3185,1.3197,1.3158,1.3186,0,USDCAD
2019-11-05,1.3153,1.3190,1.3152,1.3151,0,USDCAD
2019-11-04,1.3153,1.3177,1.3114,1.3152,0,USDCAD
2019-11-03,1.3139,1.3160,1.3127,1.3140,0,USDCAD
2019-10-31,1.3168,1.3194,1.3140,1.3168,0,USDCAD
2019-10-30,1.3163,1.3177,1.3137,1.3165,0,USDCAD
2019-10-29,1.3089,1.3184,1.3073,1.3089,0,USDCAD
2019-10-28,1.3055,1.3079,1.3042,1.3056,0,USDCAD
2019-10-27,1.3064,1.3078,1.3048,1.3063,0,USDCAD
2019-10-24,1.3071,1.3077,1.3056,1.3071,0,USDCAD
2019-10-23,1.3075,1.3092,1.3051,1.3073,0,USDCAD
2019-10-22,1.3094,1.3109,1.3084,1.3094,0,USDCAD
2019-10-21,1.3085,1.3122,1.3070,1.3087,0,USDCAD
2019-10-20,1.3132,1.3136,1.3096,1.3132,0,USDCAD
2019-10-17,1.3136,1.3143,1.3127,1.3136,0,USDCAD
2019-10-16,1.3203,1.3211,1.3130,1.3200,0,USDCAD
2019-10-15,1.3205,1.3227,1.3183,1.3202,0,USDCAD
2019-10-14,1.3224,1.3238,1.3197,1.3224,0,USDCAD
2019-10-13,1.3202,1.3233,1.3199,1.3199,0,USDCAD
2019-10-10,1.3287,1.3299,1.3171,1.3286,0,USDCAD
2019-10-09,1.3333,1.3344,1.3270,1.3335,0,USDCAD
2019-10-08,1.3320,1.3331,1.3295,1.3321,0,USDCAD
2019-10-07,1.3303,1.3335,1.3286,1.3302,0,USDCAD
2019-10-06,1.3304,1.3330,1.3287,1.3306,0,USDCAD
2019-10-03,1.3338,1.3338,1.3298,1.3337,0,USDCAD
2019-10-02,1.3328,1.3347,1.3310,1.3328,0,USDCAD
2019-10-01,1.3217,1.3313,1.3203,1.3217,0,USDCAD
2019-09-30,1.3242,1.3289,1.3231,1.3242,0,USDCAD
2019-09-29,1.3237,1.3258,1.3222,1.3235,0,USDCAD
2019-09-26,1.3269,1.3277,1.3214,1.3268,0,USDCAD
2019-09-25,1.3259,1.3272,1.3233,1.3257,0,USDCAD
2019-09-24,1.3241,1.3287,1.3236,1.3241,0,USDCAD
2019-09-23,1.3261,1.3273,1.3245,1.3261,0,USDCAD
2019-09-22,1.3267,1.3304,1.3262,1.3266,0,USDCAD
2019-09-19,1.3261,1.3300,1.3256,1.3257,0,USDCAD
2019-09-18,1.3298,1.3307,1.3248,1.3294,0,USDCAD
2019-09-17,1.3242,1.3284,1.3240,1.3239,0,USDCAD
2019-09-16,1.3240,1.3295,1.3237,1.3241,0,USDCAD
2019-09-15,1.3214,1.3270,1.3213,1.3213,0,USDCAD
2019-09-12,1.3210,1.3270,1.3210,1.3211,0,USDCAD
2019-09-11,1.3183,1.3217,1.3175,1.3184,0,USDCAD
2019-09-10,1.3146,1.3201,1.3137,1.3146,0,USDCAD
2019-09-09,1.3169,1.3190,1.3135,1.3169,0,USDCAD
2019-09-08,1.3169,1.3176,1.3139,1.3168,0,USDCAD
2019-09-05,1.3229,1.3234,1.3159,1.3229,0,USDCAD
2019-09-04,1.3225,1.3244,1.3192,1.3225,0,USDCAD
2019-09-03,1.3338,1.3338,1.3238,1.3338,0,USDCAD
2019-09-02,1.3333,1.3381,1.3327,1.3333,0,USDCAD
2019-09-01,1.3318,1.3358,1.3310,1.3317,0,USDCAD
2019-08-29,1.3283,1.3310,1.3249,1.3281,0,USDCAD
2019-08-28,1.3307,1.3318,1.3271,1.3307,0,USDCAD
2019-08-27,1.3285,1.3318,1.3284,1.3285,0,USDCAD
2019-08-26,1.3253,1.3283,1.3223,1.3252,0,USDCAD
2019-08-25,1.3312,1.3314,1.3268,1.3313,0,USDCAD
2019-08-22,1.3295,1.3339,1.3279,1.3295,0,USDCAD
2019-08-21,1.3286,1.3314,1.3275,1.3286,0,USDCAD
2019-08-20,1.3318,1.3318,1.3253,1.3315,0,USDCAD
2019-08-19,1.3329,1.3343,1.3308,1.3328,0,USDCAD
2019-08-18,1.3268,1.3308,1.3251,1.3267,0,USDCAD
2019-08-15,1.3319,1.3324,1.3275,1.3317,0,USDCAD
2019-08-14,1.3309,1.3338,1.3287,1.3310,0,USDCAD
2019-08-13,1.3214,1.3321,1.3211,1.3212,0,USDCAD
2019-08-12,1.3235,1.3290,1.3190,1.3236,0,USDCAD
2019-08-11,1.3215,1.3249,1.3213,1.3217,0,USDCAD
2019-08-08,1.3229,1.3273,1.3206,1.3228,0,USDCAD
2019-08-07,1.3313,1.3313,1.3237,1.3312,0,USDCAD
2019-08-06,1.3281,1.3344,1.3269,1.3280,0,USDCAD
2019-08-05,1.3215,1.3266,1.3187,1.3214,0,USDCAD
2019-08-04,1.3203,1.3247,1.3178,1.3203,0,USDCAD
2019-08-01,1.3212,1.3265,1.3208,1.3214,0,USDCAD
2019-07-31,1.3195,1.3246,1.3193,1.3193,0,USDCAD
2019-07-30,1.3149,1.3156,1.3108,1.3148,0,USDCAD
2019-07-29,1.3165,1.3190,1.3159,1.3163,0,USDCAD
2019-07-28,1.3168,1.3182,1.3148,1.3169,0,USDCAD
2019-07-25,1.3161,1.3197,1.3154,1.3158,0,USDCAD
2019-07-24,1.3144,1.3151,1.3115,1.3143,0,USDCAD
2019-07-23,1.3140,1.3146,1.3118,1.3139,0,USDCAD
2019-07-22,1.3129,1.3162,1.3120,1.3126,0,USDCAD
2019-07-21,1.3055,1.3117,1.3040,1.3052,0,USDCAD
2019-07-18,1.3034,1.3106,1.3023,1.3036,0,USDCAD
2019-07-17,1.3055,1.3094,1.3039,1.3053,0,USDCAD
2019-07-16,1.3085,1.3092,1.3039,1.3087,0,USDCAD
2019-07-15,1.3048,1.3063,1.3021,1.3047,0,USDCAD
2019-07-14,1.3032,1.3050,1.3019,1.3033,0,USDCAD
2019-07-11,1.3069,1.3069,1.3016,1.3068,0,USDCAD
2019-07-10,1.3073,1.3090,1.3040,1.3073,0,USDCAD
2019-07-09,1.3129,1.3139,1.3068,1.3125,0,USDCAD
2019-07-08,1.3103,1.3137,1.3096,1.3102,0,USDCAD
2019-07-07,1.3078,1.3098,1.3049,1.3076,0,USDCAD
2019-07-04,1.3048,1.3136,1.3046,1.3048,0,USDCAD
2019-07-03,1.3057,1.3079,1.3038,1.3057,0,USDCAD
2019-07-02,1.3100,1.3118,1.3065,1.3096,0,USDCAD
2019-07-01,1.3134,1.3137,1.3107,1.3132,0,USDCAD
2019-06-30,1.3090,1.3127,1.3083,1.3090,0,USDCAD
2019-06-27,1.3094,1.3101,1.3063,1.3094,0,USDCAD
2019-06-26,1.3123,1.3137,1.3107,1.3121,0,USDCAD
2019-06-25,1.3174,1.3191,1.3110,1.3178,0,USDCAD
2019-06-24,1.3182,1.3195,1.3152,1.3181,0,USDCAD
2019-06-23,1.3201,1.3213,1.3176,1.3200,0,USDCAD
2019-06-20,1.3185,1.3225,1.3163,1.3183,0,USDCAD
2019-06-19,1.3269,1.3269,1.3152,1.3270,0,USDCAD
2019-06-18,1.3373,1.3382,1.3340,1.3374,0,USDCAD
2019-06-17,1.3408,1.3432,1.3384,1.3410,0,USDCAD
2019-06-16,1.3408,1.3418,1.3393,1.3409,0,USDCAD
2019-06-13,1.3325,1.3387,1.3325,1.3327,0,USDCAD
2019-06-12,1.3334,1.3339,1.3299,1.3333,0,USDCAD
2019-06-11,1.3279,1.3304,1.3273,1.3280,0,USDCAD
2019-06-10,1.3265,1.3293,1.3249,1.3265,0,USDCAD
2019-06-09,1.3267,1.3278,1.3252,1.3269,0,USDCAD
2019-06-06,1.3357,1.3366,1.3266,1.3354,0,USDCAD
2019-06-05,1.3422,1.3429,1.3362,1.3420,0,USDCAD
2019-06-04,1.3390,1.3410,1.3361,1.3390,0,USDCAD
2019-06-03,1.3440,1.3446,1.3417,1.3441,0,USDCAD
2019-06-02,1.3519,1.3523,1.3462,1.3520,0,USDCAD
2019-05-30,1.3531,1.3562,1.3508,1.3525,0,USDCAD
2019-05-29,1.3513,1.3519,1.3484,1.3512,0,USDCAD
2019-05-28,1.3488,1.3541,1.3480,1.3487,0,USDCAD
2019-05-27,1.3437,1.3479,1.3432,1.3438,0,USDCAD
2019-05-26,1.3438,1.3452,1.3428,1.3435,0,USDCAD
2019-05-23,1.3474,1.3481,1.3440,1.3474,0,USDCAD
2019-05-22,1.3437,1.3501,1.3435,1.3436,0,USDCAD
2019-05-20,1.3425,1.3433,1.3396,1.3427,0,USDCAD
2019-05-19,1.3446,1.3446,1.3416,1.3447,0,USDCAD
2019-05-16,1.3464,1.3512,1.3451,1.3462,0,USDCAD
2019-05-15,1.3443,1.3445,1.3399,1.3442,0,USDCAD
2019-05-14,1.3459,1.3492,1.3427,1.3460,0,USDCAD
2019-05-13,1.3477,1.3486,1.3455,1.3476,0,USDCAD
2019-05-12,1.3440,1.3476,1.3418,1.3439,0,USDCAD
2019-05-09,1.3461,1.3478,1.3380,1.3465,0,USDCAD
2019-05-08,1.3473,1.3503,1.3470,1.3472,0,USDCAD
2019-05-07,1.3473,1.3486,1.3443,1.3469,0,USDCAD
2019-05-06,1.3450,1.3483,1.3411,1.3449,0,USDCAD
2019-05-05,1.3470,1.3493,1.3443,1.3472,0,USDCAD
2019-05-02,1.3470,1.3482,1.3405,1.3469,0,USDCAD
2019-05-01,1.3439,1.3475,1.3429,1.3439,0,USDCAD
2019-04-30,1.3390,1.3422,1.3375,1.3388,0,USDCAD
2019-04-29,1.3455,1.3480,1.3424,1.3455,0,USDCAD
2019-04-28,1.3460,1.3479,1.3446,1.3460,0,USDCAD
2019-04-25,1.3479,1.3497,1.3450,1.3478,0,USDCAD
2019-04-24,1.3494,1.3516,1.3481,1.3493,0,USDCAD
2019-04-23,1.3429,1.3516,1.3428,1.3428,0,USDCAD
2019-04-22,1.3343,1.3428,1.3343,1.3345,0,USDCAD
2019-04-21,1.3382,1.3382,1.3349,1.3381,0,USDCAD
2019-04-18,1.3375,1.3391,1.3363,1.3376,0,USDCAD
2019-04-17,1.3350,1.3396,1.3348,1.3348,0,USDCAD
2019-04-16,1.3359,1.3370,1.3275,1.3359,0,USDCAD
2019-04-15,1.3370,1.3401,1.3346,1.3368,0,USDCAD
2019-04-14,1.3333,1.3388,1.3297,1.3333,0,USDCAD
2019-04-11,1.3380,1.3384,1.3314,1.3378,0,USDCAD
2019-04-10,1.3319,1.3395,1.3315,1.3318,0,USDCAD
2019-04-09,1.3328,1.3359,1.3317,1.3328,0,USDCAD
2019-04-08,1.3313,1.3325,1.3284,1.3314,0,USDCAD
2019-04-07,1.3374,1.3386,1.3315,1.3371,0,USDCAD
2019-04-04,1.3366,1.3399,1.3347,1.3365,0,USDCAD
2019-04-03,1.3346,1.3371,1.3339,1.3342,0,USDCAD
2019-04-02,1.3348,1.3350,1.3295,1.3343,0,USDCAD
2019-04-01,1.3313,1.3372,1.3304,1.3311,0,USDCAD
2019-03-31,1.3348,1.3366,1.3336,1.3347,0,USDCAD
2019-03-28,1.3430,1.3441,1.3343,1.3431,0,USDCAD
2019-03-27,1.3417,1.3438,1.3399,1.3412,0,USDCAD
2019-03-26,1.3380,1.3435,1.3376,1.3379,0,USDCAD
2019-03-25,1.3392,1.3411,1.3372,1.3392,0,USDCAD
2019-03-24,1.3423,1.3443,1.3400,1.3425,0,USDCAD
2019-03-21,1.3370,1.3425,1.3352,1.3365,0,USDCAD
2019-03-20,1.3287,1.3377,1.3274,1.3286,0,USDCAD
2019-03-19,1.3326,1.3346,1.3316,1.3322,0,USDCAD
2019-03-18,1.3340,1.3343,1.3252,1.3337,0,USDCAD
2019-03-17,1.3340,1.3357,1.3303,1.3341,0,USDCAD
2019-03-14,1.3324,1.3370,1.3289,1.3325,0,USDCAD
2019-03-13,1.3299,1.3347,1.3298,1.3295,0,USDCAD
2019-03-12,1.3359,1.3368,1.3311,1.3357,0,USDCAD
2019-03-11,1.3397,1.3416,1.3370,1.3395,0,USDCAD
2019-03-10,1.3421,1.3437,1.3395,1.3418,0,USDCAD
2019-03-07,1.3444,1.3464,1.3393,1.3445,0,USDCAD
2019-03-06,1.3443,1.3446,1.3414,1.3443,0,USDCAD
2019-03-05,1.3356,1.3454,1.3352,1.3353,0,USDCAD
2019-03-04,1.3312,1.3359,1.3310,1.3312,0,USDCAD
2019-03-03,1.3284,1.3333,1.3275,1.3284,0,USDCAD
2019-02-28,1.3165,1.3277,1.3128,1.3164,0,USDCAD
2019-02-27,1.3148,1.3205,1.3141,1.3145,0,USDCAD
2019-02-26,1.3162,1.3175,1.3116,1.3162,0,USDCAD
2019-02-25,1.3183,1.3235,1.3174,1.3185,0,USDCAD
2019-02-24,1.3132,1.3184,1.3113,1.3131,0,USDCAD
2019-02-21,1.3229,1.3241,1.3175,1.3225,0,USDCAD
2019-02-20,1.3170,1.3205,1.3162,1.3170,0,USDCAD
2019-02-19,1.3209,1.3213,1.3149,1.3209,0,USDCAD
2019-02-18,1.3235,1.3280,1.3234,1.3234,0,USDCAD
2019-02-17,1.3241,1.3242,1.3224,1.3239,0,USDCAD
2019-02-14,1.3298,1.3312,1.3258,1.3297,0,USDCAD
2019-02-13,1.3260,1.3339,1.3224,1.3259,0,USDCAD
2019-02-12,1.3230,1.3254,1.3196,1.3229,0,USDCAD
2019-02-11,1.3303,1.3314,1.3240,1.3300,0,USDCAD
2019-02-10,1.3276,1.3317,1.3262,1.3274,0,USDCAD
2019-02-07,1.3312,1.3328,1.3232,1.3311,0,USDCAD
2019-02-06,1.3214,1.3296,1.3214,1.3213,0,USDCAD
2019-02-05,1.3124,1.3207,1.3123,1.3124,0,USDCAD
2019-02-04,1.3114,1.3151,1.3100,1.3117,0,USDCAD
2019-02-03,1.3097,1.3146,1.3083,1.3099,0,USDCAD
2019-01-31,1.3126,1.3156,1.3084,1.3126,0,USDCAD
2019-01-30,1.3143,1.3163,1.3120,1.3141,0,USDCAD
2019-01-29,1.3272,1.3280,1.3187,1.3271,0,USDCAD
2019-01-28,1.3262,1.3277,1.3244,1.3260,0,USDCAD
2019-01-27,1.3222,1.3285,1.3202,1.3221,0,USDCAD
2019-01-24,1.3352,1.3356,1.3238,1.3350,0,USDCAD
2019-01-23,1.3338,1.3374,1.3327,1.3341,0,USDCAD
2019-01-22,1.3356,1.3367,1.3305,1.3356,0,USDCAD
2019-01-21,1.3297,1.3352,1.3295,1.3295,0,USDCAD
2019-01-20,1.3275,1.3316,1.3254,1.3275,0,USDCAD
2019-01-17,1.3281,1.3282,1.3236,1.3280,0,USDCAD
2019-01-16,1.3261,1.3318,1.3255,1.3259,0,USDCAD
2019-01-15,1.3260,1.3283,1.3235,1.3260,0,USDCAD
2019-01-14,1.3276,1.3282,1.3227,1.3276,0,USDCAD
2019-01-13,1.3267,1.3297,1.3253,1.3267,0,USDCAD
2019-01-10,1.3236,1.3274,1.3181,1.3239,0,USDCAD
2019-01-09,1.3213,1.3256,1.3207,1.3211,0,USDCAD
2019-01-08,1.3248,1.3254,1.3180,1.3247,0,USDCAD
2019-01-07,1.3297,1.3319,1.3267,1.3296,0,USDCAD
2019-01-06,1.3369,1.3376,1.3288,1.3369,0,USDCAD
2019-01-03,1.3476,1.3491,1.3381,1.3479,0,USDCAD
2019-01-02,1.3630,1.3644,1.3474,1.3631,0,USDCAD
2019-01-01,1.3625,1.3660,1.3569,1.3625,0,USDCAD
2018-12-31,1.3394,1.3646,1.3263,1.3394,0,USDCAD
2018-12-30,1.3626,1.3664,1.3608,1.3622,0,USDCAD
2018-12-27,1.3621,1.3659,1.3593,1.3619,0,USDCAD
2018-12-26,1.3574,1.3659,1.3574,1.3573,0,USDCAD
2018-12-25,1.3585,1.3615,1.3574,1.3586,0,USDCAD
2018-12-24,1.3608,1.3728,1.3538,1.3608,0,USDCAD
2018-12-23,1.3597,1.3601,1.3564,1.3595,0,USDCAD
2018-12-20,1.3499,1.3571,1.3491,1.3498,0,USDCAD
2018-12-19,1.3475,1.3526,1.3446,1.3475,0,USDCAD
2018-12-18,1.3454,1.3482,1.3415,1.3457,0,USDCAD
2018-12-17,1.3412,1.3468,1.3391,1.3412,0,USDCAD
2018-12-16,1.3386,1.3407,1.3371,1.3388,0,USDCAD
2018-12-13,1.3351,1.3401,1.3346,1.3347,0,USDCAD
2018-12-12,1.3352,1.3380,1.3340,1.3346,0,USDCAD
2018-12-11,1.3378,1.3386,1.3324,1.3378,0,USDCAD
2018-12-10,1.3400,1.3421,1.3378,1.3398,0,USDCAD
2018-12-09,1.3329,1.3403,1.3292,1.3327,0,USDCAD
2018-12-06,1.3391,1.3399,1.3254,1.3394,0,USDCAD
2018-12-05,1.3363,1.3442,1.3363,1.3360,0,USDCAD
2018-12-04,1.3255,1.3395,1.3253,1.3255,0,USDCAD
2018-12-03,1.3199,1.3212,1.3162,1.3198,0,USDCAD
2018-12-02,1.3255,1.3267,1.3160,1.3256,0,USDCAD
2018-11-29,1.3274,1.3332,1.3273,1.3275,0,USDCAD
2018-11-28,1.3276,1.3309,1.3254,1.3276,0,USDCAD
2018-11-27,1.3297,1.3359,1.3292,1.3295,0,USDCAD
2018-11-26,1.3251,1.3312,1.3235,1.3254,0,USDCAD
2018-11-25,1.3226,1.3241,1.3187,1.3226,0,USDCAD
2018-11-22,1.3189,1.3255,1.3187,1.3191,0,USDCAD
2018-11-21,1.3227,1.3243,1.3200,1.3225,0,USDCAD
2018-11-20,1.3306,1.3316,1.3264,1.3305,0,USDCAD
2018-11-19,1.3170,1.3269,1.3154,1.3172,0,USDCAD
2018-11-18,1.3147,1.3201,1.3147,1.3147,0,USDCAD
2018-11-15,1.3171,1.3186,1.3127,1.3172,0,USDCAD
2018-11-14,1.3246,1.3248,1.3191,1.3247,0,USDCAD
2018-11-13,1.3223,1.3258,1.3211,1.3225,0,USDCAD
2018-11-12,1.3241,1.3257,1.3214,1.3242,0,USDCAD
2018-11-11,1.3192,1.3226,1.3180,1.3193,0,USDCAD
2018-11-08,1.3145,1.3228,1.3145,1.3143,0,USDCAD
2018-11-07,1.3116,1.3125,1.3086,1.3116,0,USDCAD
2018-11-06,1.3115,1.3157,1.3056,1.3116,0,USDCAD
2018-11-05,1.3110,1.3134,1.3104,1.3109,0,USDCAD
2018-11-04,1.3099,1.3112,1.3070,1.3101,0,USDCAD
2018-11-01,1.3092,1.3114,1.3047,1.3090,0,USDCAD
2018-10-31,1.3159,1.3168,1.3068,1.3158,0,USDCAD
2018-10-30,1.3115,1.3139,1.3111,1.3114,0,USDCAD
